Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,gene_set,cell_type,effect_class,direction,n_input_genes
GO_Biological_Process_2023,Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431),1/22,0.1713006773641148,0.3807118265271268,0,0,5.581572273879966,9.847762867980924,PTK2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099),1/22,0.1713006773641148,0.3807118265271268,0,0,5.581572273879966,9.847762867980924,CSF2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Mononuclear Cell Migration (GO:0071675),1/22,0.1713006773641148,0.3807118265271268,0,0,5.581572273879966,9.847762867980924,PTK2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,peptidyl-L-cysteine S-palmitoylation (GO:0018230),1/22,0.1713006773641148,0.3807118265271268,0,0,5.581572273879966,9.847762867980924,ZDHHC14,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,peptidyl-S-diacylglycerol-L-cysteine Biosynthetic Process From Peptidyl-Cysteine (GO:0018231),1/22,0.1713006773641148,0.3807118265271268,0,0,5.581572273879966,9.847762867980924,ZDHHC14,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Placenta Development (GO:0001890),1/22,0.1713006773641148,0.3807118265271268,0,0,5.581572273879966,9.847762867980924,PTK2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947),1/22,0.1713006773641148,0.3807118265271268,0,0,5.581572273879966,9.847762867980924,NELL1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Dendritic Cell Differentiation (GO:0097028),1/22,0.1713006773641148,0.3807118265271268,0,0,5.581572273879966,9.847762867980924,CSF2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Axonogenesis (GO:0050771),1/22,0.1713006773641148,0.3807118265271268,0,0,5.581572273879966,9.847762867980924,FGF13,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase Activity (GO:0006469),2/88,0.1720603464694809,0.3815251160845012,0,0,2.733111849390919,4.810030908030489,RB1;SRCIN1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Cellular Response To Chemical Stress (GO:0062197),2/89,0.1750895896066597,0.38330725162657,0,0,2.701559934318555,4.7073533569500405,MAPK8;FANCC,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of DNA Repair (GO:0045739),2/89,0.1750895896066597,0.38330725162657,0,0,2.701559934318555,4.7073533569500405,FAM168A;SPIRE1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Sensory Perception Of Mechanical Stimulus (GO:0050954),2/89,0.1750895896066597,0.38330725162657,0,0,2.701559934318555,4.7073533569500405,ROR1;CCDC50,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Activation (GO:0051250),1/23,0.1783523682928252,0.38330725162657,0,0,5.327595481441636,9.18474311517742,LAX1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Extracellular Matrix Organization (GO:1903053),1/23,0.1783523682928252,0.38330725162657,0,0,5.327595481441636,9.18474311517742,RB1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Protein Depolymerization (GO:1901880),1/23,0.1783523682928252,0.38330725162657,0,0,5.327595481441636,9.18474311517742,FGF13,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099),1/23,0.1783523682928252,0.38330725162657,0,0,5.327595481441636,9.18474311517742,SRCIN1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Axon Extension (GO:0048675),1/23,0.1783523682928252,0.38330725162657,0,0,5.327595481441636,9.18474311517742,NELL1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Response To BMP (GO:0071772),1/23,0.1783523682928252,0.38330725162657,0,0,5.327595481441636,9.18474311517742,BMPR2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117),1/23,0.1783523682928252,0.38330725162657,0,0,5.327595481441636,9.18474311517742,NELL1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Endocardial Cushion Development (GO:0003197),1/23,0.1783523682928252,0.38330725162657,0,0,5.327595481441636,9.18474311517742,BMPR2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429),1/23,0.1783523682928252,0.38330725162657,0,0,5.327595481441636,9.18474311517742,LAX1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841),1/23,0.1783523682928252,0.38330725162657,0,0,5.327595481441636,9.18474311517742,NELL1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Heart Development (GO:0007507),3/171,0.1784020335227895,0.38330725162657,0,0,2.102437981180496,3.624005272824948,BMPR2;PCSK5;PTK2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,B Cell Activation (GO:0042113),2/92,0.1842273184460897,0.3879022191106024,0,0,2.611111111111111,4.416916016927943,CD79B;LAX1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Sensory Perception Of Sound (GO:0007605),2/92,0.1842273184460897,0.3879022191106024,0,0,2.611111111111111,4.416916016927943,ROR1;CCDC50,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Neuron Projection Development (GO:0010976),2/92,0.1842273184460897,0.3879022191106024,0,0,2.611111111111111,4.416916016927943,ROR1;ROR2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Fc-gamma Receptor Signaling Pathway (GO:0038094),1/24,0.1853444039713198,0.3879022191106024,0,0,5.095703627476203,8.5890099560058,PTK2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Microtubule Depolymerization (GO:0031114),1/24,0.1853444039713198,0.3879022191106024,0,0,5.095703627476203,8.5890099560058,FGF13,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050),1/24,0.1853444039713198,0.3879022191106024,0,0,5.095703627476203,8.5890099560058,EPHA4,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Cell Morphogenesis Involved In Differentiation (GO:0000904),1/24,0.1853444039713198,0.3879022191106024,0,0,5.095703627476203,8.5890099560058,RB1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060314),1/24,0.1853444039713198,0.3879022191106024,0,0,5.095703627476203,8.5890099560058,JPH4,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of BMP Signaling Pathway (GO:0030513),1/24,0.1853444039713198,0.3879022191106024,0,0,5.095703627476203,8.5890099560058,BMPR2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Response To Copper Ion (GO:0046688),1/24,0.1853444039713198,0.3879022191106024,0,0,5.095703627476203,8.5890099560058,MT1H,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Mononuclear Cell Differentiation (GO:1903131),1/24,0.1853444039713198,0.3879022191106024,0,0,5.095703627476203,8.5890099560058,CSF2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Multivesicular Body Sorting Pathway (GO:0071985),1/24,0.1853444039713198,0.3879022191106024,0,0,5.095703627476203,8.5890099560058,RAB27A,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),3/175,0.1868947212860492,0.388970125660514,0,0,2.053126305528478,3.4435235775981563,PLK2;PELI2;ROR1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),3/176,0.1890344103944856,0.388970125660514,0,0,2.0411546848499533,3.400208982719887,MAPK8;RAPGEF5;RALGPS2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),3/176,0.1890344103944856,0.388970125660514,0,0,2.0411546848499533,3.400208982719887,MMP7;MMP2;PXDN,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),4/265,0.1894066221904826,0.388970125660514,0,0,1.8066749757651293,3.006052662031421,LIMCH1;PELI2;PTK2;TTN,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,EPHA4,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Activation Of Protein Kinase B Activity (GO:0032148),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,OSBPL8,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Response To Wounding (GO:1903035),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,EPHA4,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Bile Acid Biosynthetic Process (GO:0006699),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,OSBPL3,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Organophosphate Ester Transport (GO:0015748),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,OSBPL8,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Synapse Organization (GO:0050807),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,EPHA4,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Response To Zinc Ion (GO:0010043),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,MT1H,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Ribonucleoside Bisphosphate Metabolic Process (GO:0033875),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,ACSM1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Glucose Import (GO:0046326),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,OSBPL8,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Proteoglycan Metabolic Process (GO:0006029),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,BMPR2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Purine Nucleoside Bisphosphate Metabolic Process (GO:0034032),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,ACSM1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Cell Cycle Phase Transition (GO:1901987),1/25,0.1922772860592221,0.388970125660514,0,0,4.883136094674557,8.051396588263774,NEK11,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Macroautophagy (GO:0016241),2/96,0.1965144742428108,0.3928790954531004,0,0,2.4994934143870315,4.066723750778383,MAPK8;MTMR8,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),5/364,0.1986310666837955,0.3928790954531004,0,0,1.643538448552376,2.656461238365696,MAPK8;CSF2;BMPR2;RAB27A;TTN,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627),1/26,0.1991515120380317,0.3928790954531004,0,0,4.687573964497042,7.564288310060023,PTPRE,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Interferon-Alpha Production (GO:0032647),1/26,0.1991515120380317,0.3928790954531004,0,0,4.687573964497042,7.564288310060023,NMB,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Cardiac Muscle Cell Development (GO:0055013),1/26,0.1991515120380317,0.3928790954531004,0,0,4.687573964497042,7.564288310060023,TTN,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426),1/26,0.1991515120380317,0.3928790954531004,0,0,4.687573964497042,7.564288310060023,RAB27A,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Plasma Membrane Invagination (GO:0099024),1/26,0.1991515120380317,0.3928790954531004,0,0,4.687573964497042,7.564288310060023,SPIRE1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Vasoconstriction (GO:0019229),1/26,0.1991515120380317,0.3928790954531004,0,0,4.687573964497042,7.564288310060023,BMPR2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088),1/26,0.1991515120380317,0.3928790954531004,0,0,4.687573964497042,7.564288310060023,CRB1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571),1/26,0.1991515120380317,0.3928790954531004,0,0,4.687573964497042,7.564288310060023,PLK2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Contraction (GO:0086004),1/26,0.1991515120380317,0.3928790954531004,0,0,4.687573964497042,7.564288310060023,FGF13,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Monocarboxylic Acid Metabolic Process (GO:0032787),2/97,0.1996024801400249,0.3928790954531004,0,0,2.473057644110276,3.985153071160741,ACSM1;AOAH,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),2/98,0.2026963155853865,0.3928790954531004,0,0,2.447172619047619,3.905801054626852,EPHA4;BMPR2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),2/98,0.2026963155853865,0.3928790954531004,0,0,2.447172619047619,3.905801054626852,MAPK8;FGF13,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,CSF2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Mitochondrial Fission (GO:0090140),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,SPIRE1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Cardiac Muscle Cell Differentiation (GO:0055007),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,TTN,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,RB1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Respiratory Tube Development (GO:0030323),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,PCSK5,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,P2RY8,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Filopodium Assembly (GO:0051491),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,NELL1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Immune System Process (GO:0002684),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,C8G,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Glycerophospholipid Catabolic Process (GO:0046475),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,GDPD1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Ventricular Septum Morphogenesis (GO:0060412),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,BMPR2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Response To Wounding (GO:1903036),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,PTK2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,CDC14B,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Microtubule Polymerization Or Depolymerization (GO:0031109),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,FGF13,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of SMAD Protein Signal Transduction (GO:0060390),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,BMPR2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),1/27,0.205967575325258,0.3928790954531004,0,0,4.5070550751024125,7.121311633958928,PTPRE,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Apoptotic Cell Clearance (GO:0043277),1/28,0.2127259650579936,0.3994795739170462,0,0,4.339907955292571,6.717094667010364,XKR6,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Phospholipid Catabolic Process (GO:0009395),1/28,0.2127259650579936,0.3994795739170462,0,0,4.339907955292571,6.717094667010364,GDPD1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Establishment Of Endothelial Barrier (GO:0061028),1/28,0.2127259650579936,0.3994795739170462,0,0,4.339907955292571,6.717094667010364,PPP1R16B,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Fatty Acid Derivative Biosynthetic Process (GO:1901570),1/28,0.2127259650579936,0.3994795739170462,0,0,4.339907955292571,6.717094667010364,ACSS3,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Glycosaminoglycan Metabolic Process (GO:0030203),1/28,0.2127259650579936,0.3994795739170462,0,0,4.339907955292571,6.717094667010364,GCNT2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Limb Development (GO:0060173),1/28,0.2127259650579936,0.3994795739170462,0,0,4.339907955292571,6.717094667010364,PCSK5,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Protein Localization To Golgi Apparatus (GO:0034067),1/28,0.2127259650579936,0.3994795739170462,0,0,4.339907955292571,6.717094667010364,GBP5,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901),1/28,0.2127259650579936,0.3994795739170462,0,0,4.339907955292571,6.717094667010364,FGF13,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Activation Of GTPase Activity (GO:0090630),2/102,0.2151236319106775,0.4032007723819082,0,0,2.348809523809524,3.609045385227846,ARHGAP42;SIPA1L1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),3/189,0.2173854146041929,0.4057727561853789,0,0,1.897237782499517,2.8953430794317665,GBP5;NMB;IFIT2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),5/377,0.2182011677108558,0.4057727561853789,0,0,1.5850439882697946,2.412972463654288,NELL1;BMPR2;LIMCH1;PELI2;PTK2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,JNK Cascade (GO:0007254),1/29,0.2194271663995238,0.4057727561853789,0,0,4.184699915469146,6.347080480957209,MAPK8,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Chondrocyte Differentiation (GO:0002062),1/29,0.2194271663995238,0.4057727561853789,0,0,4.184699915469146,6.347080480957209,BMPR2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Sarcomere Organization (GO:0045214),1/29,0.2194271663995238,0.4057727561853789,0,0,4.184699915469146,6.347080480957209,TTN,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Dephosphorylation (GO:0035306),1/29,0.2194271663995238,0.4057727561853789,0,0,4.184699915469146,6.347080480957209,PPP1R16B,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Endopeptidase Activity (GO:0010950),1/29,0.2194271663995238,0.4057727561853789,0,0,4.184699915469146,6.347080480957209,EPHA4,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Neuron Projection Development (GO:0031175),3/192,0.2240529031176829,0.4084193233371235,0,0,1.866837753065298,2.7925523402463868,RB1;EPHA4;NEFH,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),5/381,0.2243419617532268,0.4084193233371235,0,0,1.56785944551902,2.3432972907120617,MAPK8;TSC22D1;PLK2;SERPINB9;PTK2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719),1/30,0.2260716604145307,0.4084193233371235,0,0,4.040195878392165,6.007380376114533,EPHA4,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732),1/30,0.2260716604145307,0.4084193233371235,0,0,4.040195878392165,6.007380376114533,SRCIN1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),1/30,0.2260716604145307,0.4084193233371235,0,0,4.040195878392165,6.007380376114533,CSF2,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,"Phagocytosis, Engulfment (GO:0006911)",1/30,0.2260716604145307,0.4084193233371235,0,0,4.040195878392165,6.007380376114533,XKR6,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Cell Communication (GO:0010647),1/30,0.2260716604145307,0.4084193233371235,0,0,4.040195878392165,6.007380376114533,NMB,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Positive Regulation Of Phosphate Metabolic Process (GO:0045937),1/30,0.2260716604145307,0.4084193233371235,0,0,4.040195878392165,6.007380376114533,NELL1,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Protein Palmitoylation (GO:0018345),1/30,0.2260716604145307,0.4084193233371235,0,0,4.040195878392165,6.007380376114533,ZDHHC14,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),1/30,0.2260716604145307,0.4084193233371235,0,0,4.040195878392165,6.007380376114533,CDC14B,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
GO_Biological_Process_2023,Multivesicular Body Organization (GO:0036257),1/30,0.2260716604145307,0.4084193233371235,0,0,4.040195878392165,6.007380376114533,RAB27A,GO_Biological_Process_2023,CD8_T_cytotoxic,mix_only_emergent,UP,170
