gene,scores,logfc,pval,padj,azimuth_cell_type,azimuth_cell_type_key,pct_in_group,pct_out_group,specificity
LEF1,17.965118,0.64729905,3.6550360985650357e-72,9.253255945734268e-71,CD8 T,CD8_T,0.5468342787061167,0.4577699293642786,0.08906434934183804
IL7R,17.845936,0.63103557,3.1085309519627033e-71,7.6282968146324e-70,CD8 T,CD8_T,0.7773263835658438,0.6838546922300708,0.09347169133577304
GZMB,17.813879,1.4041667,5.5150884959789194e-71,1.3451435356046145e-69,CD8 T,CD8_T,0.22052736470948947,0.10600403632694251,0.11452332838254696
PCNXL2,17.740868,0.7175726,2.0277990355504615e-70,4.9158764498193e-69,CD8 T,CD8_T,0.42909704123869374,0.3415741675075682,0.08752287373112555
CST7,17.680576,0.96397513,5.918734973751129e-70,1.4176610715571565e-68,CD8 T,CD8_T,0.32155449946343706,0.2192734611503532,0.10228103831308386
ATP2B4,17.217403,0.9092564,1.9661630242331282e-66,4.4433062694533974e-65,CD8 T,CD8_T,0.3298328989728652,0.23546922300706358,0.09436367596580164
TBC1D2B,17.18363,0.8405736,3.521700467501414e-66,7.86972171508696e-65,CD8 T,CD8_T,0.3544381419592212,0.2712916246215944,0.08314651733762679
TANC2,17.073153,0.8387453,2.351540614673018e-65,5.196774839056393e-64,CD8 T,CD8_T,0.35068220144105466,0.2538345105953582,0.09684769084569644
SGCD,16.860493,2.1974444,8.785370623422433e-64,1.869227792217539e-62,CD8 T,CD8_T,0.1537636057028974,0.04566094853683149,0.10810265716606592
FYN,16.797226,0.36433432,2.5572967146177216e-63,5.355595213859102e-62,CD8 T,CD8_T,0.8437068833358883,0.8071140262361254,0.0365928570997629
